phrase ids|sentiment values
162023|0.5
162024|0.5
162025|0.43056
162026|0.44444
162027|0.38889
162028|0.5
162029|0.36111
162030|0.48611
162031|0.5
162032|0.5
162033|0.55556
162034|0.51389
162035|0.5
162036|0.54167
162037|0.41667
162038|0.5
162039|0.5
162040|0.5
162041|0.5
162042|0.44444
162043|0.22222
162044|0.5
162045|0.59722
162046|0.59722
162047|0.5
162048|0.68056
162049|0.58333
162050|0.63889
162051|0.5
162052|0.5
162053|0.5
162054|0.5
162055|0.5
162056|0.48611
162057|0.5
162058|0.23611
162059|0.27778
162060|0.25
162061|0.66667
162062|0.34722
162063|0.59722
162064|0.30556
162065|0.125
162066|0.5
162067|0.36111
162068|0.58333
162069|0.27778
162070|0.5
162071|0.54167
162072|0.16667
162073|0.5
162074|0.27778
162075|0.54167
162076|0.51389
162077|0.31944
162078|0.61111
162079|0.56944
162080|0.34722
162081|0.041667
162082|0.41667
162083|0.48611
162084|0.29167
162085|0.63889
162086|0.34722
162087|0.47222
162088|0.55556
162089|0.625
162090|0.41667
162091|0.48611
162092|0.30556
162093|0.5
162094|0.5
162095|0.5
162096|0.47222
162097|0.45833
162098|0.33333
162099|0.23611
162100|0.23611
162101|0.30556
162102|0.33333
162103|0.11111
162104|0.40278
162105|0.13889
162106|0.30556
162107|0.29167
162108|0.5
162109|0.31944
162110|0.27778
162111|0.5
162112|0.36111
162113|0.48611
162114|0.5
162115|0.43056
162116|0.47222
162117|0.16667
162118|0.15278
162119|0.19444
162120|0.45833
162121|0.33333
162122|0.5
162123|0.38889
162124|0.25
162125|0.20833
162126|0.56944
162127|0.44444
162128|0.38889
162129|0.44444
162130|0.27778
162131|0.22222
162132|0.23611
162133|0.55556
162134|0.48611
162135|0.41667
162136|0.40278
162137|0.44444
162138|0.625
162139|0.43056
162140|0.56944
162141|0.45833
162142|0.47222
162143|0.47222
162144|0.5
162145|0.54167
162146|0.41667
162147|0.45833
162148|0.27778
162149|0.59722
162150|0.5
162151|0.5
162152|0.36111
162153|0.23611
162154|0.375
162155|0.56944
162156|0.5
162157|0.58333
162158|0.5
162159|0.30556
162160|0.5
162161|0.29167
162162|0.45833
162163|0.5
162164|0.20833
162165|0.33333
162166|0.30556
162167|0.20833
162168|0.27778
162169|0.41667
162170|0.19444
162171|0.31944
162172|0.45833
162173|0.36111
162174|0.30556
162175|0.5
162176|0.61111
162177|0.44444
162178|0.36111
162179|0.26389
162180|0.16667
162181|0
162182|0.51389
162183|0.34722
162184|0.54167
162185|0.36111
162186|0.25
162187|0.20833
162188|0.23611
162189|0.58333
162190|0.5
162191|0.41667
162192|0.27778
162193|0.29167
162194|0.5
162195|0.54167
162196|0.5
162197|0.59722
162198|0.61111
162199|0.5
162200|0.51389
162201|0.58333
162202|0.5
162203|0.63889
162204|0.5
162205|0.68056
162206|0.51389
162207|0.625
162208|0.66667
162209|0.59722
162210|0.34722
162211|0.33333
162212|0.59722
162213|0.70833
162214|0.44444
162215|0.41667
162216|0.5
162217|0.44444
162218|0.52778
162219|0.5
162220|0.5
162221|0.5
162222|0.45833
162223|0.44444
162224|0.55556
162225|0.52778
162226|0.72222
162227|0.44444
162228|0.38889
162229|0.48611
162230|0.36111
162231|0.5
162232|0.27778
162233|0.44444
162234|0.41667
162235|0.25
162236|0.54167
162237|0.5
162238|0.5
162239|0.55556
162240|0.5
162241|0.23611
162242|0.097222
162243|0.34722
162244|0.45833
162245|0.5
162246|0.56944
162247|0.5
162248|0.66667
162249|0.70833
162250|0.68056
162251|0.61111
162252|0.56944
162253|0.44444
162254|0.29167
162255|0.79167
162256|0.72222
162257|0.5
162258|0.5
162259|0.77778
162260|0.5
162261|0.36111
162262|0.56944
162263|0.40278
162264|0.36111
162265|0.33333
162266|0.43056
162267|0.41667
162268|0.52778
162269|0.41667
162270|0.34722
162271|0.18056
162272|0.5
162273|0.16667
162274|0.59722
162275|0.44444
162276|0.43056
162277|0.5
162278|0.11111
162279|0.5
162280|0.27778
162281|0.25
162282|0.19444
162283|0.27778
162284|0.33333
162285|0.31944
162286|0.33333
162287|0.16667
162288|0.19444
162289|0.47222
162290|0.55556
162291|0.65278
162292|0.16667
162293|0.63889
162294|0.41667
162295|0.56944
162296|0.54167
162297|0.5
162298|0.625
162299|0.43056
162300|0.16667
162301|0.625
162302|0.76389
162303|0.63889
162304|0.68056
162305|0.41667
162306|0.55556
162307|0.63889
162308|0.52778
162309|0.44444
162310|0.81944
162311|0.48611
162312|0.48611
162313|0.41667
162314|0.47222
162315|0.38889
162316|0.5
162317|0.20833
162318|0.61111
162319|0.51389
162320|0.52778
162321|0.19444
162322|0.79167
162323|0.43056
162324|0.72222
162325|0.65278
162326|0.54167
162327|0.56944
162328|0.69444
162329|0.5
162330|0.59722
162331|0.625
162332|0.72222
162333|0.61111
162334|0.69444
162335|0.5
162336|0.72222
162337|0.625
162338|0.58333
162339|0.47222
162340|0.52778
162341|0.5
162342|0.44444
162343|0.5
162344|0.18056
162345|0.625
162346|0.66667
162347|0.54167
162348|0.625
162349|0.55556
162350|0.5
162351|0.20833
162352|0.31944
162353|0.55556
162354|0.44444
162355|0.44444
162356|0.5
162357|0.58333
162358|0.47222
162359|0.5
162360|0.55556
162361|0.43056
162362|0.5
162363|0.47222
162364|0.5
162365|0.19444
162366|0.54167
162367|0.5
162368|0.47222
162369|0.56944
162370|0.44444
162371|0.34722
162372|0.20833
162373|0.25
162374|0.30556
162375|0.41667
162376|0.45833
162377|0.41667
162378|0.27778
162379|0.375
162380|0.40278
162381|0.38889
162382|0.55556
162383|0.43056
162384|0.5
162385|0.31944
162386|0.34722
162387|0.33333
162388|0.5
162389|0.45833
162390|0.44444
162391|0.47222
162392|0.43056
162393|0.44444
162394|0.5
162395|0.45833
162396|0.58333
162397|0.44444
162398|0.5
162399|0.52778
162400|0.5
162401|0.54167
162402|0.33333
162403|0.5
162404|0.33333
162405|0.43056
162406|0.38889
162407|0.38889
162408|0.44444
162409|0.38889
162410|0.40278
162411|0.51389
162412|0.44444
162413|0.27778
162414|0.58333
162415|0.40278
162416|0.5
162417|0.375
162418|0.51389
162419|0.5
162420|0.52778
162421|0.5
162422|0.40278
162423|0.66667
162424|0.125
162425|0.44444
162426|0.31944
162427|0.48611
162428|0.51389
162429|0.5
162430|0.43056
162431|0.34722
162432|0.38889
162433|0.29167
162434|0.38889
162435|0.20833
162436|0.30556
162437|0.77778
162438|0.80556
162439|0.80556
162440|0.43056
162441|0.65278
162442|0.41667
162443|0.27778
162444|0.27778
162445|0.22222
162446|0.65278
162447|0.5
162448|0.58333
162449|0.625
162450|0.59722
162451|0.84722
162452|0.72222
162453|0.73611
162454|0.59722
162455|0.65278
162456|0.51389
162457|0.25
162458|0.5
162459|0.5
162460|0.5
162461|0.80556
162462|0.88889
162463|0.54167
162464|0.31944
162465|0.43056
162466|0.59722
162467|0.47222
162468|0.40278
162469|0.45833
162470|0.29167
162471|0.52778
162472|0.19444
162473|0.38889
162474|0.44444
162475|0.52778
162476|0.47222
162477|0.40278
162478|0.5
162479|0.625
162480|0.5
162481|0.51389
162482|0.73611
162483|0.33333
162484|0.38889
162485|0.54167
162486|0.51389
162487|0.52778
162488|0.5
162489|0.51389
162490|0.52778
162491|0.5
162492|0.20833
162493|0.65278
162494|0.51389
162495|0.34722
162496|0.47222
162497|0.5
162498|0.29167
162499|0.48611
162500|0.44444
162501|0.33333
162502|0.47222
162503|0.5
162504|0.36111
162505|0.13889
162506|0.13889
162507|0.30556
162508|0.26389
162509|0.34722
162510|0.29167
162511|0.29167
162512|0.41667
162513|0.31944
162514|0.25
162515|0.30556
162516|0.5
162517|0.55556
162518|0.5
162519|0.44444
162520|0.51389
162521|0.43056
162522|0.44444
162523|0.5
162524|0.27778
162525|0.36111
162526|0.56944
162527|0.5
162528|0.027778
162529|0.19444
162530|0.375
162531|0.26389
162532|0.18056
162533|0.19444
162534|0.5
162535|0.5
162536|0.44444
162537|0.55556
162538|0.52778
162539|0.22222
162540|0.5
162541|0.5
162542|0.27778
162543|0.19444
162544|0.44444
162545|0.45833
162546|0.56944
162547|0.31944
162548|0.27778
162549|0.72222
162550|0.26389
162551|0.33333
162552|0.27778
162553|0.30556
162554|0.33333
162555|0.26389
162556|0.5
162557|0.55556
162558|0.51389
162559|0.55556
162560|0.16667
162561|0.44444
162562|0.5
162563|0.5
162564|0.25
162565|0.40278
162566|0.41667
162567|0.5
162568|0.15278
162569|0.27778
162570|0.30556
162571|0.83333
162572|0.68056
162573|0.38889
162574|0.41667
162575|0.22222
162576|0.11111
162577|0.22222
162578|0.22222
162579|0.61111
162580|0.44444
162581|0.375
162582|0.45833
162583|0.18056
162584|0.125
162585|0.097222
162586|0.30556
162587|0.52778
162588|0.27778
162589|0.22222
162590|0.13889
162591|0.45833
162592|0.13889
162593|0.125
162594|0.13889
162595|0.375
162596|0.27778
162597|0.56944
162598|0.66667
162599|0.59722
162600|0.59722
162601|0.63889
162602|0.45833
162603|0.27778
162604|0.43056
162605|0.5
162606|0.29167
162607|0.79167
162608|0.5
162609|0.23611
162610|0.61111
162611|0.5
162612|0.16667
162613|0.18056
162614|0.69444
162615|0.16667
162616|0.38889
162617|0.15278
162618|0.75
162619|0.18056
162620|0.23611
162621|0.29167
162622|0.26389
162623|0.44444
162624|0.55556
162625|0.43056
162626|0.5
162627|0.31944
162628|0.125
162629|0.70833
162630|0.43056
162631|0.77778
162632|0.31944
162633|0.45833
162634|0.19444
162635|0.375
162636|0.55556
162637|0.5
162638|0.13889
162639|0.125
162640|0.66667
162641|0.73611
162642|0.65278
162643|0.45833
162644|0.20833
162645|0.25
162646|0.29167
162647|0.11111
162648|0.43056
162649|0.30556
162650|0.069444
162651|0.48611
162652|0.15278
162653|0.013889
162654|0.36111
162655|0.27778
162656|0.15278
162657|0.40278
162658|0.33333
162659|0.34722
162660|0.33333
162661|0.27778
162662|0.38889
162663|0.16667
162664|0.19444
162665|0.56944
162666|0.73611
162667|0.41667
162668|0.41667
162669|0.125
162670|0.41667
162671|0.15278
162672|0.44444
162673|0.33333
162674|0.375
162675|0.375
162676|0.36111
162677|0.16667
162678|0.27778
162679|0.16667
162680|0.34722
162681|0.31944
162682|0.40278
162683|0.30556
162684|0.30556
162685|0.11111
162686|0.15278
162687|0.22222
162688|0.19444
162689|0.38889
162690|0.48611
162691|0
162692|0.20833
162693|0.61111
162694|0.66667
162695|0.33333
162696|0.19444
162697|0.44444
162698|0.40278
162699|0.125
162700|0.22222
162701|0.41667
162702|0.65278
162703|0.44444
162704|0.56944
162705|0.45833
162706|0.5
162707|0.38889
162708|0.65278
162709|0.27778
162710|0.44444
162711|0.44444
162712|0.55556
162713|0.40278
162714|0.31944
162715|0.29167
162716|0.18056
162717|0.25
162718|0.45833
162719|0.34722
162720|0.375
162721|0.20833
162722|0.27778
162723|0.51389
162724|0.5
162725|0.45833
162726|0.43056
162727|0.41667
162728|0.44444
162729|0.38889
162730|0.33333
162731|0.19444
162732|0.27778
162733|0.56944
162734|0.65278
162735|0.43056
162736|0.65278
162737|0.72222
162738|0.54167
162739|0.69444
162740|0.5
162741|0.55556
162742|0.33333
162743|0.33333
162744|0.27778
162745|0.44444
162746|0.22222
162747|0.25
162748|0.22222
162749|0.43056
162750|0.041667
162751|0.027778
162752|0.083333
162753|0.47222
162754|0.15278
162755|0.34722
162756|0.41667
162757|0.47222
162758|0.56944
162759|0.15278
162760|0.23611
162761|0.41667
162762|0.88889
162763|0.95833
162764|0.65278
162765|0.72222
162766|0.63889
162767|0.51389
162768|0.16667
162769|0.38889
162770|0.30556
162771|0.097222
162772|0.25
162773|0.51389
162774|0.23611
162775|0.19444
162776|0.5
162777|0.55556
162778|0.38889
162779|0.5
162780|0.52778
162781|0.5
162782|0.5
162783|0.61111
162784|0.25
162785|0.5
162786|0.33333
162787|0.16667
162788|0.18056
162789|0.34722
162790|0.31944
162791|0.33333
162792|0.30556
162793|0.43056
162794|0.31944
162795|0.34722
162796|0.25
162797|0.54167
162798|0.55556
162799|0.30556
162800|0.23611
162801|0.26389
162802|0.375
162803|0.61111
162804|0.59722
162805|0.54167
162806|0.47222
162807|0.33333
162808|0.39583
162809|0.44444
162810|0.23611
162811|0.52778
162812|0.125
162813|0.25
162814|0.16667
162815|0.20833
162816|0.22222
162817|0.33333
162818|0.40278
162819|0.45833
162820|0.65278
162821|0.66667
162822|0.22222
162823|0.22222
162824|0.20833
162825|0.29167
162826|0.30556
162827|0.31944
162828|0.43056
162829|0.47222
162830|0.625
162831|0.61111
162832|0.16667
162833|0.29167
162834|0.34722
162835|0.069444
162836|0.11111
162837|0.69444
162838|0.375
162839|0.41667
162840|0.19444
162841|0.25
162842|0.61111
162843|0.375
162844|0.5
162845|0.61111
162846|0.70833
162847|0.65278
162848|0.55556
162849|0.43056
162850|0.30556
162851|0.63889
162852|0.69444
162853|0.5
162854|0.125
162855|0.22222
162856|0.41667
162857|0.30556
162858|0.26389
162859|0.31944
162860|0.041667
162861|0.22222
162862|0.16667
162863|0.5
162864|0.5
162865|0.54167
162866|0.61111
162867|0.29167
162868|0.23611
162869|0.16667
162870|0.22222
162871|0.58333
162872|0.41667
162873|0.13889
162874|0.41667
162875|0.40278
162876|0.47222
162877|0.125
162878|0.31944
162879|0.31944
162880|0.31944
162881|0.29167
162882|0.61111
162883|0.38889
162884|0.15278
162885|0.54167
162886|0.30556
162887|0.27778
162888|0.31944
162889|0.38889
162890|0.31944
162891|0.29167
162892|0.375
162893|0.26389
162894|0.25
162895|0.16667
162896|0.11111
162897|0.20833
162898|0.33333
162899|0.48611
162900|0.41667
162901|0.51389
162902|0.23611
162903|0.25
162904|0.055556
162905|0.055556
162906|0.20833
162907|0.47222
162908|0.13889
162909|0.52778
162910|0.45833
162911|0.31944
162912|0.25
162913|0.43056
162914|0.5
162915|0.51389
162916|0.65278
162917|0.20833
162918|0.47222
162919|0.52778
162920|0.5
162921|0.59722
162922|0.80556
162923|0.63889
162924|0.88889
162925|0.27778
162926|0.31944
162927|0.125
162928|0.069444
162929|0.26389
162930|0.19444
162931|0.5
162932|0.22222
162933|0.51389
162934|0.26389
162935|0.90278
162936|0.30556
162937|0.59722
162938|0.58333
162939|0.5
162940|0.33333
162941|0.20833
162942|0.5
162943|0.25
162944|0.18056
162945|0.48611
162946|0.22222
162947|0.80556
162948|0.30556
162949|0.48611
162950|0.25
162951|0.48611
162952|0.19444
162953|0.45833
162954|0.66667
162955|0.76389
162956|0
162957|0.30556
162958|0.52778
162959|0.5
162960|0.18056
162961|0.27778
162962|0.38889
162963|0.5
162964|0.45833
162965|0.41667
162966|0.31944
162967|0.19444
162968|0.11111
162969|0.16667
162970|0.47222
162971|0.5
162972|0.61111
162973|0.66667
162974|0.27778
162975|0.30556
162976|0.29167
162977|0.26389
162978|0.52778
162979|0.29167
162980|0.5
162981|0.44444
162982|0.55556
162983|0.58333
162984|0.66667
162985|0.23611
162986|0.16667
162987|0.33333
162988|0.48611
162989|0.66667
162990|0.33333
162991|0.30556
162992|0.375
162993|0.30556
162994|0.13889
162995|0.38889
162996|0.20833
162997|0.25
162998|0.23611
162999|0.40278
163000|0.36111
163001|0.45833
163002|0.25
163003|0.18056
163004|0.013889
163005|0.15278
163006|0.25
163007|0.48611
163008|0.5
163009|0.5
163010|0.5
163011|0.5
163012|0.25
163013|0.27778
163014|0.70833
163015|0.40278
163016|0.47222
163017|0.375
163018|0.22222
163019|0.61111
163020|0.63889
163021|0.38889
163022|0.29167
163023|0.34722
163024|0.22222
163025|0.5
163026|0.45833
163027|0.73611
163028|0.72222
163029|0.33333
163030|0.125
163031|0.15278
163032|0.29167
163033|0.27778
163034|0.27778
163035|0.16667
163036|0.16667
163037|0.19444
163038|0.31944
163039|0.38889
163040|0.23611
163041|0.33333
163042|0.625
163043|0.66667
163044|0.59722
163045|0.69444
163046|0.45833
163047|0.45833
163048|0.68056
163049|0.45833
163050|0.22222
163051|0.18056
163052|0.52778
163053|0.55556
163054|0.13889
163055|0.375
163056|0.29167
163057|0.33333
163058|0.44444
163059|0.29167
163060|0.47222
163061|0.5
163062|0.43056
163063|0.40278
163064|0.36111
163065|0.29167
163066|0.36111
163067|0.34722
163068|0.43056
163069|0.65278
163070|0.51389
163071|0.47222
163072|0.33333
163073|0.5
163074|0.34722
163075|0.5
163076|0.33333
163077|0.26389
163078|0.20833
163079|0.22222
163080|0.40278
163081|0.36111
163082|0.55556
163083|0.33333
163084|0.33333
163085|0.38889
163086|0.18056
163087|0.22222
163088|0.33333
163089|0.30556
163090|0.23611
163091|0.47222
163092|0.29167
163093|0.38889
163094|0.51389
163095|0.36111
163096|0.40278
163097|0.45833
163098|0.43056
163099|0.33333
163100|0.38889
163101|0.45833
163102|0.40278
163103|0.27778
163104|0.36111
163105|0.13889
163106|0.55556
163107|0.33333
163108|0.26389
163109|0.31944
163110|0.55556
163111|0.41667
163112|0.29167
163113|0.30556
163114|0.27778
163115|0.69444
163116|0.52778
163117|0.48611
163118|0.11111
163119|0.48611
163120|0.31944
163121|0.5
163122|0.38889
163123|0.5
163124|0.40278
163125|0.38889
163126|0.36111
163127|0.52778
163128|0.375
163129|0.40278
163130|0.66667
163131|0.36111
163132|0.31944
163133|0.38889
163134|0.36111
163135|0.44444
163136|0.41667
163137|0.41667
163138|0.30556
163139|0.47222
163140|0.36111
163141|0.5
163142|0.51389
163143|0.13889
163144|0.13889
163145|0.31944
163146|0.069444
163147|0.5
163148|0.38889
163149|0.5
163150|0.45833
163151|0.63889
163152|0.30556
163153|0.11111
163154|0.55556
163155|0.5
163156|0.51389
163157|0.19444
163158|0.23611
163159|0.11111
163160|0.38889
163161|0.55556
163162|0.125
163163|0.33333
163164|0.38889
163165|0.23611
163166|0.40278
163167|0.59722
163168|0.27778
163169|0.27778
163170|0.29167
163171|0.40278
163172|0.65278
163173|0.40278
163174|0.45833
163175|0.34722
163176|0.27778
163177|0.34722
163178|0.33333
163179|0.16667
163180|0.11111
163181|0.44444
163182|0.18056
163183|0.19444
163184|0.55556
163185|0.40278
163186|0.19444
163187|0.19444
163188|0.33333
163189|0.56944
163190|0.55556
163191|0.45833
163192|0.45833
163193|0.23611
163194|0.41667
163195|0.16667
163196|0.27778
163197|0.33333
163198|0.19444
163199|0.45833
163200|0.16667
163201|0.52778
163202|0.61111
163203|0.375
163204|0.44444
163205|0.36111
163206|0.29167
163207|0.13889
163208|0.29167
163209|0.13889
163210|0.22222
163211|0.52778
163212|0.5
163213|0.5
163214|0.29167
163215|0.45833
163216|0.26389
163217|0.5
163218|0.5
163219|0.29167
163220|0.25
163221|0.19444
163222|0.31944
163223|0.34722
163224|0.027778
163225|0.22222
163226|0.11111
163227|0.79167
163228|0.69444
163229|0.55556
163230|0.29167
163231|0.20833
163232|0.18056
163233|0.29167
163234|0.15278
163235|0.23611
163236|0.34722
163237|0.27778
163238|0.33333
163239|0.41667
163240|0.61111
163241|0.58333
163242|0.55556
163243|0.40278
163244|0.27778
163245|0.20833
163246|0.5
163247|0.26389
163248|0.22222
163249|0.13889
163250|0.22222
163251|0.20833
163252|0.16667
163253|0.41667
163254|0.52778
163255|0.44444
163256|0.19444
163257|0.27778
163258|0.48611
163259|0.13889
163260|0.23611
163261|0.27778
163262|0.097222
163263|0.16667
163264|0.45833
163265|0.31944
163266|0.26389
163267|0.68056
163268|0.79167
163269|0.40278
163270|0.38889
163271|0.47222
163272|0.26389
163273|0.43056
163274|0.38889
163275|0.43056
163276|0.63889
163277|0.65278
163278|0.65278
163279|0.55556
163280|0.22222
163281|0.33333
163282|0.33333
163283|0.41667
163284|0.56944
163285|0.61111
163286|0.54167
163287|0.33333
163288|0.38889
163289|0.66667
163290|0.19444
163291|0.27778
163292|0.20833
163293|0.19444
163294|0.22222
163295|0.15278
163296|0.18056
163297|0.5
163298|0.56944
163299|0.5
163300|0.52778
163301|0.16667
163302|0.33333
163303|0.38889
163304|0.33333
163305|0.29167
163306|0.34722
163307|0.34722
163308|0.36111
163309|0.125
163310|0.19444
163311|0.22222
163312|0.20833
163313|0.36111
163314|0.43056
163315|0.44444
163316|0.33333
163317|0.16667
163318|0.27778
163319|0.16667
163320|0.16667
163321|0.11111
163322|0.31944
163323|0.11111
163324|0.13889
163325|0.26389
163326|0.20833
163327|0.33333
163328|0.16667
163329|0.18056
163330|0.63889
163331|0.13889
163332|0.125
163333|0.18056
163334|0.20833
163335|0.19444
163336|0.65278
163337|0.31944
163338|0.40278
163339|0.63889
163340|0.625
163341|0.41667
163342|0.30556
163343|0.81944
163344|0.79167
163345|0.52778
163346|0.38889
163347|0.18056
163348|0.25
163349|0.097222
163350|0.055556
163351|0.19444
163352|0.29167
163353|0.22222
163354|0.25
163355|0.25
163356|0.25
163357|0.43056
163358|0.33333
163359|0.31944
163360|0.38889
163361|0.34722
163362|0.40278
163363|0.18056
163364|0.15278
163365|0.18056
163366|0.16667
163367|0.27778
163368|0.18056
163369|0.20833
163370|0.44444
163371|0.40278
163372|0.29167
163373|0.59722
163374|0.43056
163375|0.58333
163376|0.45833
163377|0.40278
163378|0.30556
163379|0.36111
163380|0.19444
163381|0.33333
163382|0.23611
163383|0.77778
163384|0.55556
163385|0.47222
163386|0.22222
163387|0.5
163388|0.52778
163389|0.54167
163390|0.48611
163391|0.43056
163392|0.55556
163393|0.47222
163394|0.375
163395|0.22222
163396|0.44444
163397|0.38889
163398|0.52778
163399|0.51389
163400|0.375
163401|0.58333
163402|0.30556
163403|0.27778
163404|0.44444
163405|0.61111
163406|0.55556
163407|0.55556
163408|0.73611
163409|0.25
163410|0.43056
163411|0.19444
163412|0.375
163413|0.38889
163414|0.43056
163415|0.5
163416|0.29167
163417|0.125
163418|0.45833
163419|0.22222
163420|0.25
163421|0.19444
163422|0.31944
163423|0.33333
163424|0.51389
163425|0.41667
163426|0.33333
163427|0.30556
163428|0.51389
163429|0.33333
163430|0.33333
163431|0.40278
163432|0.38889
163433|0.29167
163434|0.375
163435|0.69444
163436|0.33333
163437|0.027778
163438|0.41667
163439|0.31944
163440|0.22222
163441|0.20833
163442|0.625
163443|0.5
163444|0.29167
163445|0.36111
163446|0.65278
163447|0.5
163448|0.20833
163449|0.26389
163450|0.59722
163451|0.34722
163452|0.51389
163453|0.069444
163454|0.33333
163455|0.59722
163456|0.56944
163457|0.76389
163458|0.19444
163459|0.30556
163460|0.40278
163461|0.097222
163462|0.26389
163463|0.375
163464|0.30556
163465|0.18056
163466|0.041667
163467|0.069444
163468|0.65278
163469|0.5
163470|0.44444
163471|0.25
163472|0.375
163473|0.52778
163474|0.5
163475|0.5
163476|0.22222
163477|0.19444
163478|0.375
163479|0.5
163480|0.19444
163481|0.23611
163482|0.19444
163483|0.5
163484|0.54167
163485|0.59722
163486|0.45833
163487|0.13889
163488|0.11111
163489|0.18056
163490|0.88889
163491|0.51389
163492|0.375
163493|0.26389
163494|0.23611
163495|0.33333
163496|0.44444
163497|0.18056
163498|0.25
163499|0.44444
163500|0.19444
163501|0.22222
163502|0.41667
163503|0.5
163504|0.41667
163505|0.38889
163506|0.47222
163507|0.25
163508|0.31944
163509|0.23611
163510|0.45833
163511|0.33333
163512|0.38889
163513|0.44444
163514|0.36111
163515|0.22222
163516|0.45833
163517|0.375
163518|0.52778
163519|0.26389
163520|0.75
163521|0.36111
163522|0.083333
163523|0.25
163524|0.31944
163525|0.26389
163526|0.29167
163527|0.25
163528|0.25
163529|0.26389
163530|0.16667
163531|0.27778
163532|0.31944
163533|0.54167
163534|0.61111
163535|0.65278
163536|0.66667
163537|0.70833
163538|0.51389
163539|0.56944
163540|0.23611
163541|0.43056
163542|0.375
163543|0.38889
163544|0.43056
163545|0.16667
163546|0.36111
163547|0.11111
163548|0.30556
163549|0.33333
163550|0.34722
163551|0.40278
163552|0.38889
163553|0.26389
163554|0.31944
163555|0.25
163556|0.23611
163557|0.84722
163558|0.625
163559|0.61111
163560|0.59722
163561|0.38889
163562|0.5
163563|0.34722
163564|0.25
163565|0.45833
163566|0.47222
163567|0.41667
163568|0.16667
163569|0.52778
163570|0.83333
163571|0.29167
163572|0.29167
163573|0.59722
163574|0.69444
163575|0.69444
163576|0.47222
163577|0.33333
163578|0.41667
163579|0.30556
163580|0.30556
163581|0.55556
163582|0.36111
163583|0.5
163584|0.45833
163585|0.41667
163586|0.38889
163587|0.36111
163588|0.30556
163589|0.38889
163590|0.16667
163591|0.80556
163592|0.72222
163593|0.29167
163594|0.61111
163595|0.5
163596|0.56944
163597|0.43056
163598|0.5
163599|0.13889
163600|0.77778
163601|0.097222
163602|0.18056
163603|0.19444
163604|0.34722
163605|0.33333
163606|0.66667
163607|0.51389
163608|0.26389
163609|0.097222
163610|0.27778
163611|0.30556
163612|0.20833
163613|0.34722
163614|0.18056
163615|0.27778
163616|0.5
163617|0.65278
163618|0.20833
163619|0.5
163620|0.5
163621|0.47222
163622|0.36111
163623|0.19444
163624|0.16667
163625|0.30556
163626|0.375
163627|0.23611
163628|0.29167
163629|0.23611
163630|0.55556
163631|0.375
163632|0.38889
163633|0.59722
163634|0.625
163635|0.38889
163636|0.41667
163637|0.48611
163638|0.23611
163639|0.18056
163640|0.23611
163641|0.26389
163642|0.069444
163643|0.40278
163644|0.11111
163645|0.38889
163646|0.75
163647|0.73611
163648|0.43056
163649|0.86111
163650|0.5
163651|0.26389
163652|0.31944
163653|0.43056
163654|0.20833
163655|0.47222
163656|0.41667
163657|0.22222
163658|0.26389
163659|0.30556
163660|0.25
163661|0.22222
163662|0.16667
163663|0.41667
163664|0.65278
163665|0.27778
163666|0.16667
163667|0.38889
163668|0.59722
163669|0.375
163670|0.43056
163671|0.30556
163672|0.15278
163673|0.38889
163674|0.56944
163675|0.38889
163676|0.33333
163677|0.5
163678|0.61111
163679|0.38889
163680|0.23611
163681|0.38889
163682|0.26389
163683|0.11111
163684|0.69444
163685|0.375
163686|0.43056
163687|0.26389
163688|0.11111
163689|0.36111
163690|0.27778
163691|0.36111
163692|0.52778
163693|0.56944
163694|0.33333
163695|0.22222
163696|0.20833
163697|0.23611
163698|0.20833
163699|0.43056
163700|0.33333
163701|0.27778
163702|0.33333
163703|0.55556
163704|0.31944
163705|0.56944
163706|0.38889
163707|0.5
163708|0.33333
163709|0.33333
163710|0.48611
163711|0.19444
163712|0.25
163713|0.29167
163714|0.34722
163715|0.38889
163716|0.5
163717|0.44444
163718|0.36111
163719|0.51389
163720|0.5
163721|0.25
163722|0.51389
163723|0.55556
163724|0.069444
163725|0.22222
163726|0.29167
163727|0.36111
163728|0.76389
163729|0.625
163730|0.22222
163731|0.44444
163732|0.5
163733|0.5
163734|0.5
163735|0.625
163736|0.38889
163737|0.59722
163738|0.33333
163739|0.097222
163740|0.5
163741|0.33333
163742|0.38889
163743|0.5
163744|0.47222
163745|0.45833
163746|0.33333
163747|0.66667
163748|0.31944
163749|0.5
163750|0.375
163751|0.47222
163752|0.5
163753|0.55556
163754|0.43056
163755|0.29167
163756|0.29167
163757|0.54167
163758|0.5
163759|0.54167
163760|0.31944
163761|0.43056
163762|0.44444
163763|0.5
163764|0.33333
163765|0.069444
163766|0.31944
163767|0.33333
163768|0.20833
163769|0.48611
163770|0.27778
163771|0.72222
163772|0.52778
163773|0.66667
163774|0.44444
163775|0.15278
163776|0.5
163777|0.56944
163778|0.38889
163779|0.5
163780|0.375
163781|0.5
163782|0.36111
163783|0.44444
163784|0.26389
163785|0.26389
163786|0.51389
163787|0.44444
163788|0.59722
163789|0.29167
163790|0.33333
163791|0.33333
163792|0.22222
163793|0.41667
163794|0.30556
163795|0.44444
163796|0.41667
163797|0.5
163798|0.22222
163799|0.22222
163800|0.47222
163801|0.61111
163802|0.30556
163803|0.30556
163804|0.27778
163805|0.30556
163806|0.55556
163807|0.29167
163808|0.5
163809|0.5
